id,mesh,branch,bias_V,contact,component,reference_delta_dex,candidate_delta_dex,error_dex,pass
P2,M2,forward,0.58,Cathode,electron,-7.745428328908484e-05,-7.74609050837457e-05,6.621794660857791e-09,True
P2,M2,forward,0.58,Cathode,hole,2.7409194905108117e-05,2.7410226126048774e-05,1.031220940657016e-09,True
P2,M2,forward,0.6,Anode,total,-3.922280136994473e-05,-3.92256442003172e-05,2.8428303724674256e-09,True
P2,M2,forward,0.6,Anode,electron,3.661982943789045e-06,3.6622330051966684e-06,2.50061407623411e-10,True
P2,M2,forward,0.6,Anode,hole,-0.00013691825390797947,-0.0001369280592476178,9.805339638326027e-09,True
P2,M2,forward,0.6,Cathode,total,-3.922280137698496e-05,-3.922564539623949e-05,2.844019254529071e-09,True
P2,M2,forward,0.6,Cathode,electron,-6.851931337789877e-05,-6.852388478549817e-05,4.571407599400393e-09,True
P2,M2,forward,0.6,Cathode,hole,2.7535511663110752e-05,2.7536545469431625e-05,1.0338063208735428e-09,True
P2,M2,forward,0.62,Anode,total,-3.46468335806153e-05,-3.4648681321635595e-05,1.8477410202949007e-09,True
P2,M2,forward,0.62,Anode,electron,3.7143469607720056e-06,3.7145865335386343e-06,2.395727666287584e-10,True
P2,M2,forward,0.62,Anode,hole,-0.0001220384753246557,-0.00012204496483560086,6.489510945151679e-09,True
P2,M2,forward,0.62,Cathode,total,-3.4646833577818526e-05,-3.464868132264822e-05,1.8477448296934438e-09,True
P2,M2,forward,0.62,Cathode,electron,-6.200002862244539e-05,-6.200317750899764e-05,3.1488865522499247e-09,True
P2,M2,forward,0.62,Cathode,hole,2.7682676682489668e-05,2.7683713752404205e-05,1.037069914536573e-09,True
P2,M2,forward,0.64,Anode,total,-3.121140639466406e-05,-3.1212595757141e-05,1.1893624769407883e-09,True
P2,M2,forward,0.64,Anode,electron,3.804211610995707e-06,3.804419649034362e-06,2.08038038654934e-10,True
P2,M2,forward,0.64,Anode,hole,-0.00011098227855356138,-0.00011098650056798608,4.222014424702658e-09,True
P2,M2,forward,0.64,Cathode,total,-3.1211406397171486e-05,-3.121259575656237e-05,1.189359390881277e-09,True
P2,M2,forward,0.64,Cathode,electron,-5.713680801336524e-05,-5.7139018481147124e-05,2.2104677818856494e-09,True
P2,M2,forward,0.64,Cathode,hole,2.786416506009049e-05,2.786519128765857e-05,1.0262275680796148e-09,True
P2,M2,forward,0.66,Anode,total,-2.849368891106595e-05,-2.8494503408721615e-05,8.14497655664937e-10,True
P2,M2,forward,0.66,Anode,electron,3.968368836946258e-06,3.9685115982479055e-06,1.4276130164771238e-10,True
P2,M2,forward,0.66,Anode,hole,-0.00010244766150428744,-0.00010245045306547679,2.791561189347848e-09,True
P2,M2,forward,0.66,Cathode,total,-2.8493688905231383e-05,-2.8494503407998323e-05,8.145027669395676e-10,True
P2,M2,forward,0.66,Cathode,electron,-5.3331897062219884e-05,-5.3333575564424205e-05,1.6785022043200879e-09,True
P2,M2,forward,0.66,Cathode,hole,2.8104124180448843e-05,2.8105122885975043e-05,9.987055262000906e-10,True
P2,M2,forward,0.68,Anode,total,-2.6105789094157527e-05,-2.6106524069608724e-05,7.349754511968502e-10,True
P2,M2,forward,0.68,Anode,electron,4.277027435426656e-06,4.2770350780322926e-06,7.642605636585078e-12,True
P2,M2,forward,0.68,Anode,hole,-9.53231563319609e-05,-9.53253062669678e-05,2.1499350069057854e-09,True
P2,M2,forward,0.68,Cathode,total,-2.610578908870875e-05,-2.6106524070042697e-05,7.34981333945701e-10,True
P2,M2,forward,0.68,Cathode,electron,-5.004517661830989e-05,-5.004673903863868e-05,1.5624203287899858e-09,True
P2,M2,forward,0.68,Cathode,hole,2.8443503758266274e-05,2.8444436322580247e-05,9.325643139724876e-10,True
P2,M2,forward,0.7,Anode,total,-2.3626556013005396e-05,-2.362755888736639e-05,1.0028743609924375e-09,True
P2,M2,forward,0.7,Anode,electron,4.851078011009563e-06,4.850839237709815e-06,2.387732997483934e-10,True
P2,M2,forward,0.7,Anode,hole,-8.850366584704574e-05,-8.850603578800122e-05,2.36994095547771e-09,True
P2,M2,forward,0.7,Cathode,total,-2.3626556013005396e-05,-2.362755888678776e-05,1.0028737823639024e-09,True
P2,M2,forward,0.7,Cathode,electron,-4.669640202883522e-05,-4.6698334323712614e-05,1.9322948773952417e-09,True
P2,M2,forward,0.7,Cathode,hole,2.8940878454293188e-05,2.89416908821078e-05,8.124278146114192e-10,True
P2,M2,forward,0.72,Anode,total,-2.0584225725108775e-05,-2.0585878781133803e-05,1.6530560250275865e-09,True
P2,M2,forward,0.72,Anode,electron,5.853905072205981e-06,5.853286454348785e-06,6.186178571962052e-10,True
P2,M2,forward,0.72,Anode,hole,-8.081496115232932e-05,-8.081847934568643e-05,3.518193357113621e-09,True
P2,M2,forward,0.72,Cathode,total,-2.0584225723228247e-05,-2.0585878781374896e-05,1.6530581466486078e-09,True
P2,M2,forward,0.72,Cathode,electron,-4.26273640853763e-05,-4.2630205729035055e-05,2.841643658755915e-09,True
P2,M2,forward,0.72,Cathode,hole,2.9643130090494706e-05,2.964377583328107e-05,6.457427863639561e-10,True
P2,M2,forward,0.74,Anode,total,-1.6613497059625473e-05,-1.6616004286125103e-05,2.5072264996301493e-09,True
P2,M2,forward,0.74,Anode,electron,7.39098431038701e-06,7.389953563891663e-06,1.0307464953474181e-09,True
P2,M2,forward,0.74,Anode,hole,-7.129988532980099e-05,-7.130514212208599e-05,5.256792284997515e-09,True
P2,M2,forward,0.74,Cathode,total,-1.6613497059625473e-05,-1.661600428511252e-05,2.5072254870463066e-09,True
P2,M2,forward,0.74,Cathode,electron,-3.728409617347019e-05,-3.7288170869802946e-05,4.074696332752867e-09,True
P2,M2,forward,0.74,Cathode,hole,3.0485668088058004e-05,3.0486203990471276e-05,5.359024132727094e-10,True
P2,M2,forward,0.76,Anode,total,-1.182323590100413e-05,-1.1826326376422716e-05,3.0904754185861983e-09,True
P2,M2,forward,0.76,Anode,electron,9.312582124967106e-06,9.311351425533377e-06,1.230699433728898e-09,True
P2,M2,forward,0.76,Anode,hole,-5.99742531664335e-05,-5.998086858722673e-05,6.615420793230789e-09,True
P2,M2,forward,0.76,Cathode,total,-1.182323590100413e-05,-1.1826326376712022e-05,3.0904757078919955e-09,True
P2,M2,forward,0.76,Cathode,electron,-3.0694008942335575e-05,-3.0699016258224976e-05,5.007315889401023e-09,True
P2,M2,forward,0.76,Cathode,hole,3.1174112564424446e-05,3.117475442466282e-05,6.418602383739791e-10,True
P2,M2,forward,0.78,Anode,total,-6.920642217515142e-06,-6.923688889755687e-06,3.0466722405451962e-09,True
P2,M2,forward,0.78,Anode,electron,1.1186796011099664e-05,1.1185716429756395e-05,1.0795813432688063e-09,True
P2,M2,forward,0.78,Anode,hole,-4.817245464623684e-05,-4.817922268646872e-05,6.768040231876736e-09,True
P2,M2,forward,0.78,Cathode,total,-6.920642217515142e-06,-6.923688912610612e-06,3.046695095470241e-09,True
P2,M2,forward,0.78,Cathode,electron,-2.3696217746128123e-05,-2.370132776482116e-05,5.110018693036306e-09,True
P2,M2,forward,0.78,Cathode,hole,3.1301993336766185e-05,3.130294414419904e-05,9.508074328546225e-10,True
P2,M2,forward,0.8,Anode,total,-2.6775165564139074e-06,-2.680052037710873e-06,2.535481296965768e-09,True
P2,M2,forward,0.8,Anode,electron,1.2626248761001042e-05,1.2625524592570862e-05,7.241684301795005e-10,True
P2,M2,forward,0.8,Anode,hole,-3.754206445328522e-05,-3.754796923275816e-05,5.9047794729390375e-09,True
P2,M2,forward,0.8,Cathode,total,-2.6775165600783744e-06,-2.6800520414235567e-06,2.5354813451822714e-09,True
P2,M2,forward,0.8,Cathode,electron,-1.7330750163331988e-05,-1.733526184727473e-05,4.511683942743272e-09,True
P2,M2,forward,0.8,Cathode,hole,3.070878546795727e-05,3.071002794766774e-05,1.2424797104731533e-09,True
P2,M2,reverse,-0.1,Anode,total,-0.5060111270634847,-0.5060857062430815,7.457917959674543e-05,True
P2,M2,reverse,-0.1,Anode,electron,3.3059335626978344e-06,3.312656902370938e-06,6.723339673103558e-09,True
P2,M2,reverse,-0.1,Anode,hole,-0.9155827516923344,-0.9156779835355616,9.523184322723921e-05,True
P2,M2,reverse,-0.1,Cathode,total,-0.5060111270634761,-0.5060857054691694,7.45784056933596e-05,True
P2,M2,reverse,-0.1,Cathode,electron,-0.6206279934973455,-0.6207104041078405,8.241061049496512e-05,True
P2,M2,reverse,-0.1,Cathode,hole,2.516789505718023e-05,2.5157432621073876e-05,1.0462436106353296e-08,True
P2,M2,reverse,-0.2,Anode,total,-0.6561400074142423,-0.6562231430640034,8.313564976114574e-05,True
P2,M2,reverse,-0.2,Anode,electron,3.2828496979608487e-06,3.282589053595854e-06,2.606443649947395e-10,True
P2,M2,reverse,-0.2,Anode,hole,-1.0994884676607442,-1.0995866649090622,9.819724831805487e-05,True
P2,M2,reverse,-0.2,Cathode,total,-0.6561400074142468,-0.656223143056363,8.313564211614999e-05,True
P2,M2,reverse,-0.2,Cathode,electron,-0.7838993020292425,-0.7839884382851106,8.913625586803864e-05,True
P2,M2,reverse,-0.2,Cathode,hole,2.4928455376170734e-05,2.4929117344638538e-05,6.619684678035376e-10,True
P2,M2,reverse,-0.3,Anode,total,-0.761928332170441,-0.7620150542604515,8.672209001048259e-05,True
P2,M2,reverse,-0.3,Anode,electron,3.253850475571158e-06,3.2541870919949406e-06,3.366164237825164e-10,True
P2,M2,reverse,-0.3,Anode,hole,-1.2219645119050184,-1.222063085099987,9.857319496853201e-05,True
P2,M2,reverse,-0.3,Cathode,total,-0.761928332170434,-0.762015054252624,8.672208218996058e-05,True
P2,M2,reverse,-0.3,Cathode,electron,-0.8964124718843101,-0.8965040245579156,9.155267360549946e-05,True
P2,M2,reverse,-0.3,Cathode,hole,2.4713745685823153e-05,2.471342029184381e-05,3.253939793427965e-10,True
P2,M2,reverse,-0.4,Anode,total,-0.8426517633144374,-0.8427401493021279,8.83859876905646e-05,True
P2,M2,reverse,-0.4,Anode,electron,3.22729876377361e-06,3.2272152249952624e-06,8.353877834747661e-11,True
P2,M2,reverse,-0.4,Anode,hole,-1.3126408907553813,-1.3127390791944602,9.818843907893893e-05,True
P2,M2,reverse,-0.4,Cathode,total,-0.8426517633144355,-0.8427401492939328,8.838597949734073e-05,True
P2,M2,reverse,-0.4,Cathode,electron,-0.9812203961068869,-0.9813128319561478,9.243584926088566e-05,True
P2,M2,reverse,-0.4,Cathode,hole,2.4509777028931963e-05,2.4508577041749575e-05,1.1999871823883653e-09,True
P2,M2,reverse,-0.5,Anode,total,-0.9075004692060683,-0.9075900089831165,8.95397770481754e-05,True
P2,M2,reverse,-0.5,Anode,electron,3.2015663997066624e-06,3.201488031609124e-06,7.836809753848485e-11,True
P2,M2,reverse,-0.5,Anode,hole,-1.3841202941184179,-1.3842182572227337,9.796310431586797e-05,True
P2,M2,reverse,-0.5,Cathode,total,-0.9075004692060675,-0.9075900089746377,8.953976857017931e-05,True
P2,M2,reverse,-0.5,Cathode,electron,-1.0488208895933762,-1.0489139407254564,9.305113208024629e-05,True
P2,M2,reverse,-0.5,Cathode,hole,2.4314720604337253e-05,2.431318527209507e-05,1.5353322421842494e-09,True
P2,M2,reverse,-0.6,Anode,total,-0.9614208256757718,-0.9615120578579947,9.123218222284457e-05,True
P2,M2,reverse,-0.6,Anode,electron,3.177034114669039e-06,3.1768557539655717e-06,1.7836070346708205e-10,True
P2,M2,reverse,-0.6,Anode,hole,-1.4427854291299127,-1.4428841594135011,9.873028358842184e-05,True
P2,M2,reverse,-0.6,Cathode,total,-0.9614208256757746,-0.9615120578492854,9.123217351081347e-05,True
P2,M2,reverse,-0.6,Cathode,electron,-1.1047254654163308,-1.104819843149575,9.437773324427745e-05,True
P2,M2,reverse,-0.6,Cathode,hole,2.4128355118657106e-05,2.4126108544947762e-05,2.246573709344373e-09,True
P2,M2,reverse,-0.7,Anode,total,-1.007378785184252,-1.0074732957033234,9.45105190715001e-05,True
P2,M2,reverse,-0.7,Anode,electron,3.1534771760049985e-06,3.1531943875822253e-06,2.82788422773257e-10,True
P2,M2,reverse,-0.7,Anode,hole,-1.4923132562132377,-1.492414697061004,0.00010144084776619877,True
P2,M2,reverse,-0.7,Cathode,total,-1.0073787851842415,-1.007473295694417,9.451051017550505e-05,True
P2,M2,reverse,-0.7,Cathode,electron,-1.1521846287596467,-1.1522820605025967,9.743174295007151e-05,True
P2,M2,reverse,-0.7,Cathode,hole,2.394943939583019e-05,2.3946406046751517e-05,3.0333490786728107e-09,True
P2,M2,reverse,-0.8,Anode,total,-1.0472903790502315,-1.0473909044715082,0.00010052542127669817,True
P2,M2,reverse,-0.8,Anode,electron,3.1307946115115056e-06,3.1303996253462967e-06,3.9498616520895893e-10,True
P2,M2,reverse,-0.8,Anode,hole,-1.53501243181447,-1.5351196383224628,0.0001072065079927853,True
P2,M2,reverse,-0.8,Cathode,total,-1.0472903790502364,-1.0473909044624157,0.00010052541217930866,True
P2,M2,reverse,-0.8,Cathode,electron,-1.1932734335545185,-1.1933767855871116,0.00010335203259304038,True
P2,M2,reverse,-0.8,Cathode,hole,2.3777168982044503e-05,2.3773285071103002e-05,3.883910941500363e-09,True
P2,M2,reverse,-0.9,Anode,total,-1.0824627394087996,-1.0825732496245737,0.0001105102157741289,True
P2,M2,reverse,-0.9,Anode,electron,3.108892921093036e-06,3.108382214607964e-06,5.10706485071962e-10,True
P2,M2,reverse,-0.9,Anode,hole,-1.5724247530432542,-1.5725420016468117,0.00011724860355744049,True
P2,M2,reverse,-0.9,Cathode,total,-1.0824627394088058,-1.0825732496153033,0.00011051020649754939,True
P2,M2,reverse,-0.9,Cathode,electron,-1.2293949059698805,-1.2295082755162463,0.00011336954636576024,True
P2,M2,reverse,-0.9,Cathode,hole,2.361082995901411e-05,2.3606068272213194e-05,4.7616868009175875e-09,True
P2,M2,reverse,-1.0,Anode,total,-1.113825964232505,-1.1139516296730816,0.00012566544057657225,True
P2,M2,reverse,-1.0,Anode,electron,3.087688633179258e-06,3.0870653994220363e-06,6.232337572215573e-10,True
P2,M2,reverse,-1.0,Anode,hole,-1.6056292884184256,-1.6057620522029792,0.00013276378455362448,True
P2,M2,reverse,-1.0,Cathode,total,-1.1138259642325,-1.1139516296636862,0.0001256654311863059,True
P2,M2,reverse,-1.0,Cathode,electron,-1.2615404408016597,-1.2616691256664652,0.0001286848648054395,True
P2,M2,reverse,-1.0,Cathode,hole,2.344978788383115e-05,2.3444171544371936e-05,5.616339459213487e-09,True
P2,M3,forward,0.02,Anode,total,-0.23544717187926098,-0.23558577944979756,0.00013860757053657524,True
P2,M3,forward,0.02,Anode,electron,3.5070200396429734e-06,3.3514495090224592e-06,1.5557053062051418e-07,True
P2,M3,forward,0.02,Anode,hole,-0.526222673876517,-0.5265020844902396,0.0002794106137226082,True
P2,M3,forward,0.02,Cathode,total,-0.23544717187926778,-0.23558588116965182,0.000138709290384037,True
P2,M3,forward,0.02,Cathode,electron,-0.30869964258778354,-0.30885352958509477,0.00015388699731122557,True
P2,M3,forward,0.02,Cathode,hole,2.501201608463902e-05,2.5451915678134497e-05,4.3989959349547734e-07,True
P2,M3,forward,0.04,Anode,total,-0.19023542316122247,-0.19027445936233947,3.903620111700423e-05,True
P2,M3,forward,0.04,Anode,electron,3.182247622589192e-06,3.3582016240714793e-06,1.7595400148228742e-07,True
P2,M3,forward,0.04,Anode,hole,-0.44747609940012667,-0.44754636102599643,7.026162586976081e-05,True
P2,M3,forward,0.04,Cathode,total,-0.19023542316121886,-0.19027446799349554,3.90448322766801e-05,True
P2,M3,forward,0.04,Cathode,electron,-0.25307642041177847,-0.25312524110045065,4.882068867217981e-05,True
P2,M3,forward,0.04,Cathode,hole,2.5496894101957522e-05,2.550316954895373e-05,6.275446996208497e-09,True
P2,M3,forward,0.06,Anode,total,-0.14930882893663905,-0.14934081997046506,3.199103382600654e-05,True
P2,M3,forward,0.06,Anode,electron,3.327053698978845e-06,3.3650561420844065e-06,3.8002443105561445e-08,True
P2,M3,forward,0.06,Anode,hole,-0.3701699131310405,-0.37023281661896434,6.290348792387102e-05,True
P2,M3,forward,0.06,Cathode,total,-0.14930882893664008,-0.14934090851481913,3.2079578179050605e-05,True
P2,M3,forward,0.06,Cathode,electron,-0.20150366454577048,-0.20154474697638047,4.108243060998995e-05,True
P2,M3,forward,0.06,Cathode,hole,2.554422507985942e-05,2.5555168723156562e-05,1.0943643297143602e-08,True
P2,M3,forward,0.08,Anode,total,-0.114118172797941,-0.11414334205730832,2.5169259367324726e-05,True
P2,M3,forward,0.08,Anode,electron,3.4153865308362625e-06,3.3720510783821792e-06,4.333545245408328e-08,True
P2,M3,forward,0.08,Anode,hole,-0.2978206778019352,-0.2978753561491436,5.4678347208403366e-05,True
P2,M3,forward,0.08,Cathode,total,-0.11411817279793848,-0.11414370743962354,2.5534641685059922e-05,True
P2,M3,forward,0.08,Cathode,electron,-0.1560783738405635,-0.15611184495544997,3.347111488646859e-05,True
P2,M3,forward,0.08,Cathode,hole,2.5704930633142018e-05,2.5608004575047287e-05,9.692605809473063e-08,True
P2,M3,forward,0.1,Anode,total,-0.08522914179909666,-0.08524747337644102,1.8331577344363192e-05,True
P2,M3,forward,0.1,Anode,electron,3.3981105877172227e-06,3.3792075831949026e-06,1.890300452232015e-08,True
P2,M3,forward,0.1,Anode,hole,-0.2332199122552118,-0.23326566628662465,4.57540314128535e-05,True
P2,M3,forward,0.1,Cathode,total,-0.08522914179910387,-0.0852487231734527,1.9581374348820457e-05,True
P2,M3,forward,0.1,Cathode,electron,-0.11793963525378429,-0.11796600023725058,2.6364983466295455e-05,True
P2,M3,forward,0.1,Cathode,hole,2.5603665723620353e-05,2.5661581449073846e-05,5.791572545349306e-08,True
P2,M3,forward,0.12,Anode,total,-0.062455374938588916,-0.06246738942630711,1.2014487718196853e-05,True
P2,M3,forward,0.12,Anode,electron,3.375178763530842e-06,3.386489455750914e-06,1.13106922200719e-08,True
P2,M3,forward,0.12,Anode,hole,-0.17813534264166156,-0.17817246532435965,3.7122682698093046e-05,True
P2,M3,forward,0.12,Cathode,total,-0.06245537493858774,-0.062470077418231636,1.470247964389243e-05,True
P2,M3,forward,0.12,Cathode,electron,-0.08727361732813425,-0.08729378060120122,2.016327306696153e-05,True
P2,M3,forward,0.12,Cathode,hole,2.56893454325287e-05,2.5715787482656595e-05,2.6442050127896194e-08,True
P2,M3,forward,0.14,Anode,total,-0.04509282020039291,-0.0450998272747574,7.007074364490107e-06,True
P2,M3,forward,0.14,Anode,electron,3.4147954603175386e-06,3.3938557737776014e-06,2.0939686539937182e-08,True
P2,M3,forward,0.14,Anode,hole,-0.1331304085084486,-0.13315959280131662,2.9184292868023043e-05,True
P2,M3,forward,0.14,Cathode,total,-0.04509282020039853,-0.04510372373567838,1.0903535279847831e-05,True
P2,M3,forward,0.14,Cathode,electron,-0.06350519652964502,-0.0635202922146639,1.5095685018881588e-05,True
P2,M3,forward,0.14,Cathode,hole,2.577639086945205e-05,2.577102748546602e-05,5.363383986032569e-09,True
P2,M3,forward,0.16,Anode,total,-0.032198791725879056,-0.0322023256087282,3.5338828491410235e-06,True
P2,M3,forward,0.16,Anode,electron,3.411418860671505e-06,3.401261412113147e-06,1.0157448558358335e-08,True
P2,M3,forward,0.16,Anode,hole,-0.0977161691010961,-0.09773841693882974,2.2247837733649356e-05,True
P2,M3,forward,0.16,Cathode,total,-0.032198791725898686,-0.03220669917040135,7.907444502665284e-06,True
P2,M3,forward,0.16,Cathode,electron,-0.04562037219881884,-0.04563143025006768,1.1058051248839795e-05,True
P2,M3,forward,0.16,Cathode,hole,2.579676106993581e-05,2.5827340852074042e-05,3.057978213823144e-08,True
P2,M3,forward,0.18,Anode,total,-0.02281081241601813,-0.022812590031227212,1.777615209083011e-06,True
P2,M3,forward,0.18,Anode,electron,3.403797167694442e-06,3.408654148686497e-06,4.856980992055108e-09,True
P2,M3,forward,0.18,Anode,hole,-0.07070931451094212,-0.07072591837935621,1.6603868414094558e-05,True
