id,mesh,branch,bias_V,contact,component,reference_A_per_um,candidate_A_per_um,absolute_error_A_per_um,relative_error,log_error_dex,pass
P0,M3,forward,0.26,Cathode,hole,-4.47812135155889e-15,-4.475664538351867e-15,2.456813207023515e-18,0.0005486258665518896,0.00023833056961009735,True
P0,M3,forward,0.28,Anode,total,3.20729296094801e-14,3.205538621257988e-14,1.7543396900221623e-17,0.0005469845478361339,0.00023761736325061096,True
P0,M3,forward,0.28,Anode,electron,2.2091531906506e-14,2.2079398926411738e-14,1.2132980094261697e-17,0.0005492140674358808,0.00023858616230820444,True
P0,M3,forward,0.28,Anode,hole,9.98139770297402e-15,9.975987286168142e-15,5.4104168058778845e-18,0.000542050018131811,0.00023547315667170422,True
P0,M3,forward,0.28,Cathode,total,-3.20729296094801e-14,-3.2055385323016044e-14,1.7544286464055535e-17,0.0005470122834949822,0.00023762941528665942,True
P0,M3,forward,0.28,Cathode,electron,-2.23776487129504e-14,-2.2365429633498568e-14,1.2219079451832584e-17,0.0005460394703917733,0.0002372066968974851,True
P0,M3,forward,0.28,Cathode,hole,-9.69528089652968e-15,-9.689955689517475e-15,5.325207012204018e-18,0.0005492576304942457,0.00023860509190088585,True
P0,M3,forward,0.3,Anode,total,6.9251231681221e-14,6.921326984361137e-14,3.7961837609631544e-17,0.0005481756307870223,0.00023813492741152074,True
P0,M3,forward,0.3,Anode,electron,4.78271336569573e-14,4.780084165761549e-14,2.6291999341811847e-17,0.0005497297732787549,0.00023881025364191642,True
P0,M3,forward,0.3,Anode,hole,2.14240980242637e-14,2.1412428185995887e-14,1.1669838267813386e-17,0.0005447061647401351,0.00023662733364130599,True
P0,M3,forward,0.3,Cathode,total,-6.92512316812223e-14,-6.921326792474429e-14,3.7963756478013385e-17,0.0005482033395848955,0.00023814696778996767,True
P0,M3,forward,0.3,Cathode,electron,-4.82614045515747e-14,-4.8234980412392436e-14,2.6424139182264604e-17,0.0005475211388434907,0.00023785052936498496,True
P0,M3,forward,0.3,Cathode,hole,-2.09898271296476e-14,-2.0978287512351853e-14,1.1539617295745626e-17,0.0005497719073372552,0.00023882856229625403,True
P0,M3,forward,0.32,Anode,total,1.49641643085372e-13,1.4955946982343743e-13,8.217326193457854e-17,0.0005491336518384652,0.00023855121906807923,True
P0,M3,forward,0.32,Anode,electron,1.03540210066195e-13,1.0348324053835502e-13,5.6969527839982e-17,0.0005502164599005586,0.00023902173526542793,True
P0,M3,forward,0.32,Anode,hole,4.61014330191771e-14,4.6076229285082424e-14,2.5203734094678586e-17,0.0005467017496873564,0.0002374944783763968,True
P0,M3,forward,0.32,Cathode,total,-1.49641643085365e-13,-1.4955946567736132e-13,8.217740800367286e-17,0.0005491613584915912,0.00023856325852606347,True
P0,M3,forward,0.32,Cathode,electron,-1.0420110221929e-13,-1.0414392868908614e-13,5.717353020385217e-17,0.000548684505117145,0.0002383560499953471,True
P0,M3,forward,0.32,Cathode,hole,-4.54405408660754e-14,-4.541553698827518e-14,2.5003877800218278e-17,0.0005502548456434738,0.00023903841515963327,True
P0,M3,forward,0.34,Anode,total,3.23525552148189e-13,3.2334763779265107e-13,1.779143555379335e-16,0.0005499236593727869,0.0002388945036255801,True
P0,M3,forward,0.34,Anode,electron,2.2414571707569e-13,2.2402228529751186e-13,1.2343177817813618e-16,0.0005506764964706217,0.00023922163664428877,True
P0,M3,forward,0.34,Anode,hole,9.93798350724987e-14,9.932535249513922e-14,5.4482577359481764e-17,0.000548225676966923,0.00023815667411283318,True
P0,M3,forward,0.34,Cathode,total,-3.23525552148186e-13,-3.233476288269649e-13,1.7792332122111303e-16,0.0005499513718150396,0.00023890654560865886,True
P0,M3,forward,0.34,Cathode,electron,-2.25155061326924e-13,-2.2503131212132337e-13,1.2374920560063222e-16,0.0005496176940075489,0.00023876155146259096,True
P0,M3,forward,0.34,Cathode,hole,-9.83704908212618e-14,-9.831631670564153e-14,5.417411562026624e-17,0.0005507151094600115,0.00023923841529242937,True
P0,M3,forward,0.36,Anode,total,6.99715780047143e-13,6.993305224937942e-13,3.852575533488178e-16,0.0005505914891941714,0.00023918469811355026,True
P0,M3,forward,0.36,Anode,electron,4.852195488249e-13,4.849521372675229e-13,2.674115573771833e-16,0.0005511145583989721,0.00023941198938695043,True
P0,M3,forward,0.36,Anode,hole,2.14496231222243e-13,2.1437838522627136e-13,1.1784599597163452e-16,0.00054940823575372,0.00023867053488396374,True
P0,M3,forward,0.36,Cathode,total,-6.99715780047149e-13,-6.993305030989781e-13,3.8527694817085124e-16,0.000550619207337142,0.00023919674258185376,True
P0,M3,forward,0.36,Cathode,electron,-4.86768241294354e-13,-4.865003307442486e-13,2.6791055010534207e-16,0.0005503862564923041,0.00023909551759075255,True
P0,M3,forward,0.36,Cathode,hole,-2.12947538752795e-13,-2.1283017235472955e-13,1.1736639806545868e-16,0.0005511517003336025,0.00023942812881918714,True
P0,M3,forward,0.38,Anode,total,1.51369838204342e-12,1.5128640846573603e-12,8.342973860597524e-16,0.0005511648793159778,0.0002394338555348256,True
P0,M3,forward,0.38,Anode,electron,1.05034469245627e-12,1.0497653980046142e-12,5.792944516557322e-16,0.0005515279467933814,0.0002395916207200948,True
P0,M3,forward,0.38,Anode,hole,4.63353689587149e-13,4.63098686652746e-13,2.5500293440301045e-16,0.0005503418665560204,0.0002390762286704446,True
P0,M3,forward,0.38,Cathode,total,-1.51369838204339e-12,-1.512864042696431e-12,8.343393469589895e-16,0.0005511926000955937,0.00023944590115576125,True
P0,M3,forward,0.38,Cathode,electron,-1.05273532459679e-12,-1.052155235402107e-12,5.800891946830827e-16,0.0005510304262899734,0.00023937543113003446,True
P0,M3,forward,0.38,Cathode,hole,-4.60963057446597e-13,-4.607088072943241e-13,2.542501522728776e-16,0.0005515629683672269,0.00023960683878982838,True
P0,M3,forward,0.4,Anode,total,3.27510017577437e-12,3.273293405233865e-12,1.8067705405050586e-15,0.0005516687867655416,0.00023965282050052085,True
P0,M3,forward,0.4,Anode,electron,2.27357916387152e-12,2.2723243291219434e-12,1.2548347495765867e-15,0.0005519204123245992,0.00023976216042550467,True
P0,M3,forward,0.4,Anode,hole,1.00152101190284e-12,1.000969076111922e-12,5.519357909179706e-16,0.0005510975649620373,0.00023940460516159355,True
P0,M3,forward,0.4,Cathode,total,-3.2751001757745e-12,-3.273293314449083e-12,1.806861325417036e-15,0.0005516965065014376,0.00023966486567399738,True
P0,M3,forward,0.4,Cathode,electron,-2.2772983417177e-12,-2.276042220275906e-12,1.2561214417942643e-15,0.0005515840497415057,0.00023961599936709514,True
P0,M3,forward,0.4,Cathode,hole,-9.97801834056799e-13,-9.97251094173177e-13,5.507398836219641e-16,0.0005519531682787163,0.00023977639401169063,True
P0,M3,forward,0.42,Anode,total,7.08681375832969e-12,7.082901000001325e-12,3.9127583283647036e-15,0.0005521181255491201,0.0002398480736136701,True
P0,M3,forward,0.42,Anode,electron,4.92120777803291e-12,4.918489830097651e-12,2.717947935259691e-15,0.0005522928634291683,0.00023992400323951372,True
P0,M3,forward,0.42,Anode,hole,2.16560598029678e-12,2.1644111699036743e-12,1.1948103931058204e-15,0.000551721044352713,0.00023967552821003223,True
P0,M3,forward,0.42,Cathode,total,-7.08681375832995e-12,-7.082900803591228e-12,3.912954738722462e-15,0.0005521458404523634,0.00023986011669259197,True
P0,M3,forward,0.42,Cathode,electron,-4.92705193654062e-12,-4.924331863468225e-12,2.7200730723951847e-15,0.0005520690886617691,0.00023982676539996504,True
P0,M3,forward,0.42,Cathode,hole,-2.15976182178933e-12,-2.158568940123003e-12,1.1928816663268738e-15,0.0005523209338604705,0.00023993620080973963,True
P0,M3,forward,0.44,Anode,total,1.53355584676088e-11,1.5327085173280704e-11,8.4732943280962e-15,0.00055252597067092,0.00024002529638357612,True
P0,M3,forward,0.44,Anode,electron,1.06516068341499e-11,1.064572024562766e-11,5.8865885222394715e-15,0.000552647935085869,0.0002400782941418741,True
P0,M3,forward,0.44,Anode,hole,4.68395163345888e-12,4.6813649276530435e-12,2.586705805836534e-15,0.0005522486157540384,0.00023990477609980298,True
P0,M3,forward,0.44,Cathode,total,-1.53355584676086e-11,-1.532708474838533e-11,8.473719223269882e-15,0.000552553677205031,0.00024003733583075634,True
P0,M3,forward,0.44,Cathode,electron,-1.06609070942526e-11,-1.0655016912484732e-11,5.890181767867562e-15,0.0005525028701397292,0.0002400152584042383,True
P0,M3,forward,0.44,Cathode,hole,-4.67465137335599e-12,-4.6720678359005965e-12,2.5835374553934347e-15,0.000552669546678661,0.0002400876851273554,True
P0,M3,forward,0.46,Anode,total,3.31860983270379e-11,3.316774971729009e-11,1.8348609747813213e-14,0.0005529004816111192,0.0002401880343657785,True
P0,M3,forward,0.46,Anode,electron,2.30535810868487e-11,2.3040832756840263e-11,1.274833000843741e-14,0.0005529869724105427,0.00024022561762412518,True
P0,M3,forward,0.46,Anode,hole,1.01325172401892e-11,1.0126916960449825e-11,5.600279739375802e-15,0.000552703697079644,0.0002401025246596544,True
P0,M3,forward,0.46,Cathode,total,-3.3186098327037e-11,-3.316774879820679e-11,1.8349528830214535e-14,0.0005529281764125014,0.00024020006871914475,True
P0,M3,forward,0.46,Cathode,electron,-2.306861631071e-11,-2.3055861742326106e-11,1.275456838389254e-14,0.0005528969840280804,0.00024018651454442563,True
P0,M3,forward,0.46,Cathode,hole,-1.01174820163271e-11,-1.0111887055880682e-11,5.594960446417315e-15,0.0005529992973932092,0.0002402309732576822,True
P0,M3,forward,0.48,Anode,total,7.18141162136046e-11,7.177438513938287e-11,3.973107422172774e-14,0.0005532488084035073,0.00024033939448301603,True
P0,M3,forward,0.48,Anode,electron,4.98929271721023e-11,4.986532078170436e-11,2.760639039793888e-14,0.0005533127030753776,0.0002403671589479836,True
P0,M3,forward,0.48,Anode,hole,2.19211890415023e-11,2.190906435767851e-11,1.2124683823788863e-14,0.0005531033832532442,0.0002402762021862622,True
P0,M3,forward,0.48,Cathode,total,-7.18141162136043e-11,-7.177438315160456e-11,3.9733061999747605e-14,0.0005532764878922323,0.00024035142218674824,True
P0,M3,forward,0.48,Cathode,electron,-4.99177032066484e-11,-4.9890085673522985e-11,2.761753312541376e-14,0.0005532612951177501,0.0002403448203960601,True
P0,M3,forward,0.48,Cathode,hole,-2.18964130069559e-11,-2.1884297478081558e-11,1.211552887434354e-14,0.000553311123173223,0.00024036647242535933,True
P0,M3,forward,0.5,Anode,total,1.55400033389294e-10,1.5531400758439377e-10,8.602580490024035e-14,0.0005535764891680322,0.00024048178323060794,True
P0,M3,forward,0.5,Anode,electron,1.07972568504021e-10,1.0791279189269923e-10,5.977661132176769e-14,0.0005536277607357423,0.00024050406252343248,True
P0,M3,forward,0.5,Anode,hole,4.74274648852725e-11,4.740121569169451e-11,2.6249193577987987e-14,0.0005534597651695076,0.00024043106256736163,True
P0,M3,forward,0.5,Cathode,total,-1.55400033389295e-10,-1.5531400328606433e-10,8.603010323065955e-14,0.000553604148945993,0.00024049380237325526,True
P0,M3,forward,0.5,Cathode,electron,-1.08014324837047e-10,-1.0795452773857394e-10,5.979709847306351e-14,0.0005536034092077588,0.00024049348093105465,True
P0,M3,forward,0.5,Cathode,hole,-4.73857085522476e-11,-4.7359475547490374e-11,2.623300475722768e-14,0.0005536058351497076,0.00024049453508786598,True
P0,M3,forward,0.52,Anode,total,3.36256607565924e-10,3.360703590827348e-10,1.8624848318921233e-13,0.0005538879504477776,0.00024061712408833096,True
P0,M3,forward,0.52,Anode,electron,2.33645075037097e-10,2.335156508363397e-10,1.2942420075725888e-13,0.0005539350689789184,0.00024063759874757065,True
P0,M3,forward,0.52,Anode,hole,1.02611532528827e-10,1.0255470824639503e-10,5.6824282431966376e-14,0.0005537806621882637,0.00024057050356921476,True
P0,M3,forward,0.52,Cathode,total,-3.36256607565916e-10,-3.3607034979066015e-10,1.862577752558286e-13,0.0005539155843036236,0.00024062913197063634,True
P0,M3,forward,0.52,Cathode,electron,-2.33717261689601e-10,-2.335877987540073e-10,1.2946293559373745e-13,0.000553929712584416,0.00024063527120567378,True
P0,M3,forward,0.52,Cathode,hole,-1.02539345876315e-10,-1.0248255103665281e-10,5.6794839662194554e-14,0.0005538833818064493,0.00024061513885300766,True
P0,M3,forward,0.54,Anode,total,7.27541646826895e-10,7.271384538701751e-10,4.031929567199407e-13,0.0005541853974661507,0.00024074637529696832,True
P0,M3,forward,0.54,Anode,electron,5.05545602571348e-10,5.052654107258891e-10,2.801918454589114e-13,0.0005542365397577911,0.00024076859842836384,True
P0,M3,forward,0.54,Anode,hole,2.21996044255547e-10,2.2187304314428587e-10,1.2300111126113266e-13,0.0005540689325055811,0.0002406957671639188,True
P0,M3,forward,0.54,Cathode,total,-7.27541646826889e-10,-7.271384337914285e-10,4.0321303546048966e-13,0.0005542129955296291,0.0002407583676297993,True
P0,M3,forward,0.54,Cathode,electron,-5.05673870342914e-10,-5.053936033676312e-10,2.802669752827611e-13,0.000554244527392137,0.00024077206933759618,True
P0,M3,forward,0.54,Cathode,hole,-2.21867776483975e-10,-2.2174483042379723e-10,1.229460601777544e-13,0.0005541411291271245,0.0002407271391416494,True
P0,M3,forward,0.56,Anode,total,1.57396748934014e-09,1.5730947769473489e-09,8.727123927910382e-13,0.0005544665939427431,0.00024086856510810076,True
P0,M3,forward,0.56,Anode,electron,1.09372998141879e-09,1.0931234745193526e-09,6.0650689943737e-13,0.0005545307431827071,0.00024089644022573192,True
P0,M3,forward,0.56,Anode,hole,4.80237507921358e-10,4.799713024279965e-10,2.662054933615264e-13,0.0005543204955268076,0.00024080508017661537,True
P0,M3,forward,0.56,Cathode,total,-1.57396748934008e-09,-1.5730947335930705e-09,8.727557470094274e-13,0.0005544941384877963,0.0002408805341886597,True
P0,M3,forward,0.56,Cathode,electron,-1.09396441434042e-09,-1.093357758457292e-09,6.066558831279553e-13,0.0005545480960582472,0.00024090398066531287,True
P0,M3,forward,0.56,Cathode,hole,-4.80003074999663e-10,-4.797369751357783e-10,2.660998638846775e-13,0.000554371164986525,0.00024082709784878584,True
P0,M3,forward,0.58,Anode,total,3.40452139652028e-09,3.402632844865513e-09,1.8885516547671988e-12,0.0005547186916485425,0.0002409781105037101,True
P0,M3,forward,0.58,Anode,electron,2.36580488130539e-09,2.3644923163490597e-09,1.3125649563302604e-12,0.0005548069355601384,0.0002410164556199856,True
P0,M3,forward,0.58,Anode,hole,1.03871651521489e-09,1.0381405285164532e-09,5.759866984367316e-13,0.0005545177052639539,0.00024089077478794315,True
P0,M3,forward,0.58,Cathode,total,-3.4045213965203e-09,-3.402632751386586e-09,1.8886451337141006e-12,0.0005547461489431233,0.00024099004167382765,True
P0,M3,forward,0.58,Cathode,electron,-2.36624525534995e-09,-2.3649323895443014e-09,1.3128658056488033e-12,0.0005548308243536827,0.00024102683615054405,True
P0,M3,forward,0.58,Cathode,hole,-1.03827614117035e-09,-1.0377003618422845e-09,5.757793280655041e-13,0.0005545531725466434,0.00024090618657947782,True
P0,M3,forward,0.6,Anode,total,7.36180938671396e-09,7.357724291862081e-09,4.085094851879561e-12,0.0005549036435596978,0.0002410584786872926,True
P0,M3,forward,0.6,Anode,electron,5.11579958393828e-09,5.112960157801237e-09,2.839426137043075e-12,0.0005550307611654343,0.00024111371581682863,True
P0,M3,forward,0.6,Anode,hole,2.24600980277568e-09,2.244764134060844e-09,1.2456687148360719e-12,0.0005546141042201332,0.00024093266355274144,True
P0,M3,forward,0.6,Cathode,total,-7.36180938671385e-09,-7.35772409086588e-09,4.085295847970518e-12,0.0005549309460991226,0.0002410703426130159,True
P0,M3,forward,0.6,Cathode,electron,-5.11664790749725e-09,-5.113807865406108e-09,2.840042091142093e-12,0.0005550591212228373,0.000241126039273342,True
P0,M3,forward,0.6,Cathode,hole,-2.2451614792166e-09,-2.2439162254597725e-09,1.245253756827598e-12,0.0005546388392794366,0.00024094341181378988,True
P0,M3,forward,0.62,Anode,total,1.59100818787816e-08,1.59012525271285e-08,8.829351653098595e-12,0.0005549532504212826,0.00024108003463556695,True
P0,M3,forward,0.62,Anode,electron,1.1056196893087e-08,1.1050059026559997e-08,6.1378665270027525e-12,0.0005551517023761142,0.00024116626908908832,True
P0,M3,forward,0.62,Anode,hole,4.85388498569463e-09,4.851193500568503e-09,2.6914851261264482e-12,0.0005545012158423187,0.00024088360954993766,True
P0,M3,forward,0.62,Cathode,total,-1.59100818787818e-08,-1.5901252527128464e-08,8.829351653336823e-12,0.000554953250436249,0.00024108003464203153,True
P0,M3,forward,0.62,Cathode,electron,-1.10578669954653e-08,-1.1051728286327245e-08,6.13870913805421e-12,0.0005551440563149857,0.00024116294660246526,True
P0,M3,forward,0.62,Cathode,hole,-4.85221488331654e-09,-4.849524240801217e-09,2.6906425153223174e-12,0.0005545184168519831,0.00024089108399815223,True
P0,M3,forward,0.64,Anode,total,3.43475287115623e-08,3.4328479882685357e-08,1.9048828876945372e-11,0.0005545909586948834,0.00024092260600093866,True
P0,M3,forward,0.64,Anode,electron,2.38688795392821e-08,2.3855635224637818e-08,1.324431464428146e-11,0.0005548779372942366,0.0002410473083997678,True
P0,M3,forward,0.64,Anode,hole,1.04786491722802e-08,1.0472844658047539e-08,5.804514232660603e-12,0.0005539372620676751,0.0002406385517217829,True
P0,M3,forward,0.64,Cathode,total,-3.43475287115616e-08,-3.432847988268528e-08,1.9048828876323332e-11,0.0005545909586767846,0.00024092260599307502,True
P0,M3,forward,0.64,Cathode,electron,-2.38722247089668e-08,-2.385897866729881e-08,1.3246041667989718e-11,0.0005548725277797124,0.0002410449577731649,True
P0,M3,forward,0.64,Cathode,hole,-1.04753040025948e-08,-1.0469501215386466e-08,5.802787208333614e-12,0.000553949289385418,0.00024064377801460892,True
P0,M3,forward,0.66,Anode,total,7.39926544987302e-08,7.395171053699078e-08,4.094396173941806e-11,0.000553351707906637,0.00024038410790937085,True
P0,M3,forward,0.66,Anode,electron,5.14194574002771e-08,5.139098290974159e-08,2.84744905355113e-11,0.000553768786664751,0.00024056534323724777,True
P0,M3,forward,0.66,Anode,hole,2.25731970984531e-08,2.256072762724919e-08,1.2469471203910072e-11,0.000552401644726018,0.00023997127246550113,True
P0,M3,forward,0.66,Cathode,total,-7.3992654498731e-08,-7.395171053699055e-08,4.0943961740450385e-11,0.0005533517079205827,0.00024038410791544948,True
P0,M3,forward,0.66,Cathode,electron,-5.14262355632469e-08,-5.139775752547176e-08,2.8478037775140418e-11,0.0005537647751820471,0.0002405636001071587,True
P0,M3,forward,0.66,Cathode,hole,-2.25664189354841e-08,-2.255395301151879e-08,1.2465923965309967e-11,0.0005524103758309734,0.0002399750664320118,True
P0,M3,forward,0.68,Anode,total,1.58705983084057e-07,1.5861866311492032e-07,8.731996913667587e-11,0.0005501996045758889,0.00023901441106108766,True
