pair,id,branch,bias_V,contact,component,tool,relative_error,absolute_error_A_per_um,pass
M0/M1,P1,forward,0.3,Anode,hole,reference,0.0011317468396792084,3.554135834979798e-17,True
M0/M1,P1,forward,0.3,Anode,hole,candidate,0.0011372856576776806,3.569591962596408e-17,True
M0/M1,P1,forward,0.3,Cathode,total,reference,0.0004890951525217918,6.095364328499398e-17,True
M0/M1,P1,forward,0.3,Cathode,total,candidate,0.0004945230721564413,6.159649388046033e-17,True
M0/M1,P1,forward,0.3,Cathode,electron,reference,0.0005606127354281853,5.2514444313294736e-17,True
M0/M1,P1,forward,0.3,Cathode,electron,candidate,0.0005660545059972465,5.299529563610739e-17,True
M0/M1,P1,forward,0.3,Cathode,hole,reference,0.0002726541521970195,8.439198972002164e-18,True
M0/M1,P1,forward,0.3,Cathode,hole,candidate,0.0002780398941631257,8.601198244365564e-18,True
M0/M1,P1,forward,0.32,Anode,total,reference,0.00041564270355049247,1.1201909251996248e-16,True
M0/M1,P1,forward,0.32,Anode,total,candidate,0.000420581788582496,1.1328829089933794e-16,True
M0/M1,P1,forward,0.32,Anode,electron,reference,0.0002735298329287932,5.520201743399741e-17,True
M0/M1,P1,forward,0.32,Anode,electron,candidate,0.0002784436797569385,5.616296387672594e-17,True
M0/M1,P1,forward,0.32,Anode,hole,reference,0.0008393144229443144,5.681707508578837e-17,True
M0/M1,P1,forward,0.32,Anode,hole,candidate,0.0008443277083329692,5.712532702259938e-17,True
M0/M1,P1,forward,0.32,Cathode,total,reference,0.0004156427035431866,1.1201909251799348e-16,True
M0/M1,P1,forward,0.32,Cathode,total,candidate,0.0004205834510415601,1.1328873530197057e-16,True
M0/M1,P1,forward,0.32,Cathode,electron,reference,0.00046265058326741434,9.368700099399146e-17,True
M0/M1,P1,forward,0.32,Cathode,electron,candidate,0.00046760076514547653,9.463770189773183e-17,True
M0/M1,P1,forward,0.32,Cathode,hole,reference,0.0002735823384559527,1.833209152420397e-17,True
M0/M1,P1,forward,0.32,Cathode,hole,candidate,0.0002784944559464237,1.8651033404238744e-17,True
M0/M1,P1,forward,0.34,Anode,total,reference,0.00036783403568574054,2.1444614858002125e-16,True
M0/M1,P1,forward,0.34,Anode,total,candidate,0.0003723223874266335,2.169440550289354e-16,True
M0/M1,P1,forward,0.34,Anode,electron,reference,0.00027449173647291507,1.1992262679899188e-16,True
M0/M1,P1,forward,0.34,Anode,electron,candidate,0.00027896384485451905,1.2180969524681915e-16,True
M0/M1,P1,forward,0.34,Anode,hole,reference,0.0006469460417070723,9.452352177999439e-17,True
M0/M1,P1,forward,0.34,Anode,hole,candidate,0.0006514824880695748,9.513435978216674e-17,True
M0/M1,P1,forward,0.34,Cathode,total,reference,0.0003678340356909371,2.1444614858305047e-16,True
M0/M1,P1,forward,0.34,Cathode,total,candidate,0.0003723240397392169,2.1694501128859859e-16,True
M0/M1,P1,forward,0.34,Cathode,electron,reference,0.0003987347264246793,1.7462098580798396e-16,True
M0/M1,P1,forward,0.34,Cathode,electron,candidate,0.00040323114252361594,1.764935162260066e-16,True
M0/M1,P1,forward,0.34,Cathode,hole,reference,0.0002745440480142093,3.982516277597528e-17,True
M0/M1,P1,forward,0.34,Cathode,hole,candidate,0.0002790146393670341,4.045149506261724e-17,True
M0/M1,P1,forward,0.36,Anode,total,reference,0.0003368934636301666,4.2495095186005805e-16,True
M0/M1,P1,forward,0.36,Anode,total,candidate,0.0003409645896860529,4.298504636207418e-16,True
M0/M1,P1,forward,0.36,Anode,electron,reference,0.0002754998134063549,2.605560867250877e-16,True
M0/M1,P1,forward,0.36,Anode,electron,candidate,0.0002795607935989834,2.6425179734944153e-16,True
M0/M1,P1,forward,0.36,Anode,hole,reference,0.0005208582291991579,1.6439486513497036e-16,True
M0/M1,P1,forward,0.36,Anode,hole,candidate,0.0005249595398618354,1.6559866627135073e-16,True
M0/M1,P1,forward,0.36,Cathode,total,reference,0.00033689346365402696,4.2495095189014836e-16,True
M0/M1,P1,forward,0.36,Cathode,total,candidate,0.00034096623626709384,4.2985252655850044e-16,True
M0/M1,P1,forward,0.36,Cathode,electron,reference,0.00035722586644413706,3.3842276160491067e-16,True
M0/M1,P1,forward,0.36,Cathode,electron,candidate,0.0003613030994781649,3.4209780286973337e-16,True
M0/M1,P1,forward,0.36,Cathode,hole,reference,0.0002755523253244649,8.6528190284026e-17,True
M0/M1,P1,forward,0.36,Cathode,hole,candidate,0.0002796116161096361,8.775472368876707e-17,True
M0/M1,P1,forward,0.38,Anode,total,reference,0.0003170378016132213,8.653499677596632e-16,True
M0/M1,P1,forward,0.38,Anode,total,candidate,0.00032072247827596366,8.749267688839275e-16,True
M0/M1,P1,forward,0.38,Anode,electron,reference,0.0002765702319579987,5.662120733098077e-16,True
M0/M1,P1,forward,0.38,Anode,electron,candidate,0.0002802488125865151,5.734280794373393e-16,True
M0/M1,P1,forward,0.38,Anode,hole,reference,0.0004384759589115137,2.9913789444601844e-16,True
M0/M1,P1,forward,0.38,Anode,hole,candidate,0.00044217883009141547,3.014986894459823e-16,True
M0/M1,P1,forward,0.38,Cathode,total,reference,0.0003170378016096699,8.653499677499697e-16,True
M0/M1,P1,forward,0.38,Cathode,total,candidate,0.00032072412120951154,8.749312245540932e-16,True
M0/M1,P1,forward,0.38,Cathode,electron,reference,0.00033044047098966295,6.773164488697883e-16,True
M0/M1,P1,forward,0.38,Cathode,electron,candidate,0.00033412992579573826,6.845029963225516e-16,True
M0/M1,P1,forward,0.38,Cathode,hole,reference,0.00027662281674784895,1.8803351887594044e-16,True
M0/M1,P1,forward,0.38,Cathode,hole,candidate,0.0002802996707507212,1.9042822823144065e-16,True
M0/M1,P1,forward,0.4,Anode,total,reference,0.0003044759445114919,1.7984605068297293e-15,True
M0/M1,P1,forward,0.4,Anode,total,candidate,0.000307802733442277,1.817111862081417e-15,True
M0/M1,P1,forward,0.4,Anode,electron,reference,0.0002777229238884738,1.2307331359994675e-15,True
M0/M1,P1,forward,0.4,Anode,electron,candidate,0.00028104633928843574,1.244776294962187e-15,True
M0/M1,P1,forward,0.4,Anode,hole,reference,0.0003848408227175254,5.677273708298579e-16,True
M0/M1,P1,forward,0.4,Anode,hole,candidate,0.00038817770072432873,5.723355671196339e-16,True
M0/M1,P1,forward,0.4,Cathode,total,reference,0.0003044759445488361,1.798460507050257e-15,True
M0/M1,P1,forward,0.4,Cathode,total,candidate,0.00030780437365044274,1.8171214905752227e-15,True
M0/M1,P1,forward,0.4,Cathode,electron,reference,0.00031333347531357567,1.3897461304904073e-15,True
M0/M1,P1,forward,0.4,Cathode,electron,candidate,0.0003166641795621046,1.4037471846787874e-15,True
M0/M1,P1,forward,0.4,Cathode,hole,reference,0.0002777756750673102,4.087143765600516e-16,True
M0/M1,P1,forward,0.4,Cathode,hole,candidate,0.0002810972405782202,4.133743058970412e-16,True
M0/M1,P1,forward,0.42,Anode,total,reference,0.0002967359727863315,3.793168469098611e-15,True
M0/M1,P1,forward,0.42,Anode,total,candidate,0.0002997316994963932,3.8293548108101685e-15,True
M0/M1,P1,forward,0.42,Anode,electron,reference,0.0002789832510835767,2.6760373951910862e-15,True
M0/M1,P1,forward,0.42,Anode,electron,candidate,0.00028197736720949587,2.703268946722015e-15,True
M0/M1,P1,forward,0.42,Anode,hole,reference,0.0003501026637249123,1.1171310738299764e-15,True
M0/M1,P1,forward,0.42,Anode,hole,candidate,0.00035310321185133873,1.1260858640881534e-15,True
M0/M1,P1,forward,0.42,Cathode,total,reference,0.0002967359727864602,3.793168469100226e-15,True
M0/M1,P1,forward,0.42,Cathode,total,candidate,0.0002997333373375563,3.8293756210264815e-15,True
M0/M1,P1,forward,0.42,Cathode,electron,reference,0.0003026091725979801,2.904483814950845e-15,True
M0/M1,P1,forward,0.42,Cathode,electron,candidate,0.0003056081897589656,2.9316550052464726e-15,True
M0/M1,P1,forward,0.42,Cathode,hole,reference,0.0002790359383859401,8.886846540702178e-16,True
M0/M1,P1,forward,0.42,Cathode,hole,candidate,0.0002820283200023006,8.977206157783933e-16,True
M0/M1,P1,forward,0.44,Anode,total,reference,0.00029221844321952143,8.084044688397847e-15,True
M0/M1,P1,forward,0.44,Anode,total,candidate,0.00029490762439210834,8.153945985706198e-15,True
M0/M1,P1,forward,0.44,Anode,electron,reference,0.00028038452499750755,5.821190439501365e-15,True
M0/M1,P1,forward,0.44,Anode,electron,candidate,0.0002830733388407377,5.873776990263209e-15,True
M0/M1,P1,forward,0.44,Anode,hole,reference,0.00032781045620680475,2.2628542488997127e-15,True
M0/M1,P1,forward,0.44,Anode,hole,candidate,0.0003305007331473017,2.2801689954405657e-15,True
M0/M1,P1,forward,0.44,Cathode,total,reference,0.00029221844322688294,8.08404468860141e-15,True
M0/M1,P1,forward,0.44,Cathode,total,candidate,0.0002949092599603054,8.153990963542146e-15,True
M0/M1,P1,forward,0.44,Cathode,electron,reference,0.0002961282395382226,6.150887070597979e-15,True
M0/M1,P1,forward,0.44,Cathode,electron,candidate,0.0002988203641793838,6.203386830852537e-15,True
M0/M1,P1,forward,0.44,Cathode,hole,reference,0.000280437478671534,1.9331576181003666e-15,True
M0/M1,P1,forward,0.44,Cathode,hole,candidate,0.0002831243532480047,1.950604132690417e-15,True
M0/M1,P1,forward,0.46,Anode,total,reference,0.0002898994905712112,1.7356167472100716e-14,True
M0/M1,P1,forward,0.46,Anode,total,candidate,0.0002923054841777574,1.749056577754372e-14,True
M0/M1,P1,forward,0.46,Anode,electron,reference,0.00028196930352084634,1.2670192407197985e-14,True
M0/M1,P1,forward,0.46,Anode,electron,candidate,0.0002843756847999842,1.277127730689655e-14,True
M0/M1,P1,forward,0.46,Anode,hole,reference,0.0003137589713795744,4.685975064999667e-15,True
M0/M1,P1,forward,0.46,Anode,hole,candidate,0.0003161637946409672,4.719288470643939e-15,True
M0/M1,P1,forward,0.46,Cathode,total,reference,0.00028989949058459816,1.7356167472902048e-14,True
M0/M1,P1,forward,0.46,Cathode,total,candidate,0.0002923071174176137,1.7490662981411582e-14,True
M0/M1,P1,forward,0.46,Cathode,electron,reference,0.00029251407390955633,1.3148532739505058e-14,True
M0/M1,P1,forward,0.46,Cathode,electron,candidate,0.0002949227057818795,1.3249492528633575e-14,True
M0/M1,P1,forward,0.46,Cathode,hole,reference,0.00028202217510350303,4.207634733400221e-15,True
M0/M1,P1,forward,0.46,Cathode,hole,candidate,0.0002844267733654724,4.241170452778007e-15,True
M0/M1,P1,forward,0.48,Anode,total,reference,0.00028913981716730957,3.7461772354004255e-14,True
M0/M1,P1,forward,0.48,Anode,total,candidate,0.0002912842503922532,3.77187874003547e-14,True
M0/M1,P1,forward,0.48,Anode,electron,reference,0.00028379383725883416,2.7598490910001122e-14,True
M0/M1,P1,forward,0.48,Anode,electron,candidate,0.00028593920414265935,2.7791780357301113e-14,True
M0/M1,P1,forward,0.48,Anode,hole,reference,0.0003052282209218968,9.863281443699402e-15,True
M0/M1,P1,forward,0.48,Anode,hole,candidate,0.0003073698426920901,9.927007043047121e-15,True
M0/M1,P1,forward,0.48,Cathode,total,reference,0.0002891398171441617,3.7461772351005725e-14,True
M0/M1,P1,forward,0.48,Cathode,total,candidate,0.0002912858811416087,3.771899743968435e-14,True
M0/M1,P1,forward,0.48,Cathode,electron,reference,0.0002908967616094531,2.8296617186995035e-14,True
M0/M1,P1,forward,0.48,Cathode,electron,candidate,0.00029304367084128985,2.848972597839821e-14,True
M0/M1,P1,forward,0.48,Cathode,hole,reference,0.0002838468652403923,9.165155163997766e-15,True
M0/M1,P1,forward,0.48,Cathode,hole,candidate,0.0002859903826315096,9.229271461260288e-15,True
M0/M1,P1,forward,0.5,Anode,total,reference,0.00028955950166535774,8.118469786201292e-14,True
M0/M1,P1,forward,0.5,Anode,total,candidate,0.00029146263774182954,8.167315899123939e-14,True
M0/M1,P1,forward,0.5,Anode,electron,reference,0.00028593207319111574,6.017556859400286e-14,True
M0/M1,P1,forward,0.5,Anode,electron,candidate,0.0002878365100279674,6.054291224893991e-14,True
M0/M1,P1,forward,0.5,Anode,hole,reference,0.0003004779452651086,2.1009129268695064e-14,True
M0/M1,P1,forward,0.5,Anode,hole,candidate,0.00030237716542019967,2.1130246742325332e-14,True
M0/M1,P1,forward,0.5,Cathode,total,reference,0.00028955950168306455,8.1184697866976e-14,True
M0/M1,P1,forward,0.5,Cathode,total,candidate,0.00029146426577714016,8.167361275455439e-14,True
M0/M1,P1,forward,0.5,Cathode,electron,reference,0.0002907460043596875,6.120107259400342e-14,True
M0/M1,P1,forward,0.5,Cathode,electron,candidate,0.0002926515087665917,6.156815528072088e-14,True
M0/M1,P1,forward,0.5,Cathode,hole,reference,0.0002859852644002325,1.998362527249437e-14,True
M0/M1,P1,forward,0.5,Cathode,hole,candidate,0.0002878877982467202,2.0105457473833512e-14,True
M0/M1,P1,forward,0.52,Anode,total,reference,0.0002909599150026316,1.7652243564892724e-13,True
M0/M1,P1,forward,0.52,Anode,total,candidate,0.0002926406223350646,1.7744398724832987e-13,True
M0/M1,P1,forward,0.52,Anode,electron,reference,0.0002884814938781798,1.3137693598500017e-13,True
M0/M1,P1,forward,0.52,Anode,electron,candidate,0.00029016376362101843,1.3207002769457222e-13,True
M0/M1,P1,forward,0.52,Anode,hole,reference,0.00029842080974465683,4.514549966400462e-14,True
M0/M1,P1,forward,0.52,Anode,hole,candidate,0.00030009681345784885,4.53739595537318e-14,True
M0/M1,P1,forward,0.52,Cathode,total,reference,0.0002909599150026316,1.7652243564892724e-13,True
M0/M1,P1,forward,0.52,Cathode,total,candidate,0.00029264224728784815,1.774449672455975e-13,True
M0/M1,P1,forward,0.52,Cathode,electron,reference,0.0002917649493001461,1.3289368413504134e-13,True
M0/M1,P1,forward,0.52,Cathode,electron,candidate,0.0002934479667645947,1.3358639939037393e-13,True
M0/M1,P1,forward,0.52,Cathode,hole,reference,0.0002885349180340837,4.3628751513989293e-14,True
M0/M1,P1,forward,0.52,Cathode,hole,candidate,0.00029021518629894375,4.3858567855171885e-14,True
M0/M1,P1,forward,0.54,Anode,total,reference,0.000293275504404405,3.8497944317986346e-13,True
M0/M1,P1,forward,0.54,Anode,total,candidate,0.0002947516141888361,3.8670314896556193e-13,True
M0/M1,P1,forward,0.54,Anode,electron,reference,0.00029157001567408004,2.873085661268864e-13,True
M0/M1,P1,forward,0.54,Anode,electron,candidate,0.00029304783289403277,2.886050954017344e-13,True
M0/M1,P1,forward,0.54,Anode,hole,reference,0.00029841006097190443,9.767087705499334e-14,True
M0/M1,P1,forward,0.54,Anode,hole,candidate,0.00029988103028396625,9.809805356367244e-14,True
M0/M1,P1,forward,0.54,Cathode,total,reference,0.0002932755044121265,3.8497944318999643e-13,True
M0/M1,P1,forward,0.54,Cathode,total,candidate,0.00029475323548270666,3.867052645068619e-13,True
M0/M1,P1,forward,0.54,Cathode,electron,reference,0.0002938239261503706,2.8956777668301515e-13,True
M0/M1,P1,forward,0.54,Cathode,electron,candidate,0.0002953022739075398,2.9086376470443026e-13,True
M0/M1,P1,forward,0.54,Cathode,hole,reference,0.00029162354701169204,9.541166650398274e-14,True
M0/M1,P1,forward,0.54,Cathode,hole,candidate,0.00029309942047599745,9.584149980217315e-14,True
M0/M1,P1,forward,0.56,Anode,total,reference,0.000296547193356439,8.421698005499193e-13,True
M0/M1,P1,forward,0.56,Anode,total,candidate,0.00029783504424429034,8.453591837204509e-13,True
M0/M1,P1,forward,0.56,Anode,electron,reference,0.0002953650577459755,6.296739499001336e-13,True
M0/M1,P1,forward,0.56,Anode,electron,candidate,0.0002966547207890338,6.320733899699343e-13,True
M0/M1,P1,forward,0.56,Anode,hole,reference,0.00030010636276100636,2.1249585064802793e-13,True
M0/M1,P1,forward,0.56,Anode,hole,candidate,0.000301388757640938,2.1328579375041317e-13,True
M0/M1,P1,forward,0.56,Cathode,total,reference,0.0002965471933564369,8.421698005499193e-13,True
M0/M1,P1,forward,0.56,Cathode,total,candidate,0.00029783666090407035,8.453637471923451e-13,True
M0/M1,P1,forward,0.56,Cathode,electron,reference,0.000296921815279097,6.33063158069917e-13,True
M0/M1,P1,forward,0.56,Cathode,electron,candidate,0.0002982118595992979,6.354618233254282e-13,True
M0/M1,P1,forward,0.56,Cathode,hole,reference,0.0002954187795475925,2.091066424800023e-13,True
M0/M1,P1,forward,0.56,Cathode,hole,candidate,0.00029670650976051656,2.099019238668135e-13,True
M0/M1,P1,forward,0.58,Anode,total,reference,0.00030090709945315193,1.84843307493948e-12,True
M0/M1,P1,forward,0.58,Anode,total,candidate,0.0003020218043950753,1.854253588493606e-12,True
M0/M1,P1,forward,0.58,Anode,electron,reference,0.0003000817462744756,1.3837782718200756e-12,True
M0/M1,P1,forward,0.58,Anode,electron,candidate,0.0003011983389615607,1.3881584353818796e-12,True
M0/M1,P1,forward,0.58,Anode,hole,reference,0.00030339218137818085,4.646548031200247e-13,True
M0/M1,P1,forward,0.58,Anode,hole,candidate,0.00030450120248748554,4.660951531108993e-13,True
M0/M1,P1,forward,0.58,Cathode,total,reference,0.00030090709945167264,1.848433074930381e-12,True
M0/M1,P1,forward,0.58,Cathode,total,candidate,0.000302023414647824,1.85426341955752e-12,True
M0/M1,P1,forward,0.58,Cathode,electron,reference,0.0003011631919548629,1.3888990474504392e-12,True
M0/M1,P1,forward,0.58,Cathode,electron,candidate,0.00030228006109441234,1.3932781030997657e-12,True
M0/M1,P1,forward,0.58,Cathode,hole,reference,0.0003001357242495215,4.595340274700155e-13,True
M0/M1,P1,forward,0.58,Cathode,hole,candidate,0.0003012503709143191,4.609853164579612e-13,True
M0/M1,P1,forward,0.6,Anode,total,reference,0.00030657011788523135,4.072248624200388e-12,True
M0/M1,P1,forward,0.6,Anode,total,candidate,0.0003075270274665148,4.08269783459944e-12,True
M0/M1,P1,forward,0.6,Anode,electron,reference,0.0003059896265389434,3.0511974042905647e-12,True
M0/M1,P1,forward,0.6,Anode,electron,candidate,0.0003069490005796586,3.059069248600279e-12,True
M0/M1,P1,forward,0.6,Anode,hole,reference,0.00030831799419751203,1.021051219920163e-12,True
M0/M1,P1,forward,0.6,Anode,hole,candidate,0.0003092674831889928,1.0236285859995749e-12,True
M0/M1,P1,forward,0.6,Cathode,total,reference,0.0003065701178927086,4.0722486242996496e-12,True
M0/M1,P1,forward,0.6,Cathode,total,candidate,0.00030752702747050253,4.08269783465238e-12,True
M0/M1,P1,forward,0.6,Cathode,electron,reference,0.00030674482792988634,3.0589900401091984e-12,True
M0/M1,P1,forward,0.6,Cathode,electron,candidate,0.000307702269684207,3.066839147854308e-12,True
M0/M1,P1,forward,0.6,Cathode,hole,reference,0.0003060438800502209,1.0132585841999638e-12,True
M0/M1,P1,forward,0.6,Cathode,hole,candidate,0.00030699918667249015,1.015858686800967e-12,True
M0/M1,P1,forward,0.62,Anode,total,reference,0.0003138211120542726,9.009053968601503e-12,True
M0/M1,P1,forward,0.62,Anode,total,candidate,0.00031463081612957396,9.027299477821441e-12,True
M0/M1,P1,forward,0.62,Anode,electron,reference,0.00031340970420629636,6.754157112500794e-12,True
M0/M1,P1,forward,0.62,Anode,electron,candidate,0.00031422189658798013,6.767912350893586e-12,True
M0/M1,P1,forward,0.62,Anode,hole,reference,0.00031505990221414223,2.254896856160266e-12,True
